1975,     352000,         539.8,          12.2,          44.6,         129.5,         353.4,       5656.8,       1214.5,       3522.4,         919.9 
1976,     382000,         540.1,          11.3,          46.9,         124.9,         357.1,       5680.6,       1218.1,       3656.8,         805.8 
1977,     407000,         443.2,          10.8,          51.6,          96.8,         284.0,       5454.8,       1331.7,       3369.8,         753.3 
1978,     403000,         441.9,          12.9,          55.6,          91.3,         282.1,       5604.2,       1339.2,       3603.5,         661.5 
1979,     406000,         491.1,          13.3,          71.9,         109.6,         296.3,       5712.6,       1383.3,       3713.3,         616.0 
1980,     440142,         436.0,           8.9,          56.8,          81.8,         288.5,       5209.7,       1259.8,       3388.9,         561.0 
1981,     412000,         615.8,          14.6,         102.2,         114.6,         384.5,       5979.1,       1329.9,       3958.7,         690.5 
1982,     438000,         623.7,          18.5,          85.4,         133.8,         386.1,       5588.8,       1188.1,       3806.4,         594.3 
1983,     479000,         613.8,          13.8,         101.5,          97.1,         401.5,       5404.8,       1194.2,       3566.8,         643.8 
1984,     500000,         621.6,          11.6,          91.6,         109.4,         409.0,       5493.6,       1236.8,       3628.0,         628.8 
1985,     521000,         581.8,           9.8,          77.2,          92.9,         401.9,       5295.2,       1191.7,       3497.1,         606.3 
1986,     534000,         570.4,           8.6,          72.7,          88.0,         401.1,       5675.5,       1161.8,       3909.9,         603.7 
1987,     525000,         455.4,          10.1,          65.0,          73.1,         307.2,       4922.1,         970.1,       3465.7,         486.3 
1988,     513000,         522.8,           5.7,          57.7,          72.9,         386.5,       4398.8,         842.3,       3101.6,         455.0 
1989,     527000,         497.7,           8.0,          52.9,          67.6,         369.3,       4282.2,         826.9,       3000.2,         455.0 
1990,     550043,         524.5,           7.5,          72.9,          76.7,         367.4,       4628.2,         894.3,       3168.5,         565.4 
1991,     570000,         613.9,           7.4,          91.8,         113.2,         401.6,       5087.7,         979.3,       3574.6,         533.9 
1992,     587000,         660.5,           7.5,          98.6,         109.0,         445.3,       4909.0,         880.7,       3531.2,         497.1 
1993,     599000,         760.8,           9.0,          83.8,         122.4,         545.6,       4807.2,         816.9,       3539.4,         450.9 
1994,     606000,         766.3,           6.3,          69.0,         146.2,         544.9,       4941.7,         800.0,       3601.3,         540.4 
1995,     604000,         770.9,           9.1,          80.3,         155.1,         526.3,       4982.9,         836.9,       3624.3,         521.7 
1996,     607000,         727.7,           7.4,          65.6,         117.0,         537.7,       4722.7,         843.2,       3386.7,         492.9 
1997,     609000,         701.1,           8.9,          66.2,         106.4,         519.7,       4571.4,         702.1,       3412.2,         457.1 
1998,     614000,         653.9,           6.7,          68.6,          86.6,         492.0,       4123.1,         667.4,       3031.1,         424.6 
1999,     619500,         630.8,           8.4,          83.5,          91.4,         447.6,       3728.7,         611.3,       2688.3,         429.1 
2000,     626932,         566.9,           4.3,          79.3,          78.2,         405.1,       3682.5,         621.9,       2685.8,         374.8 
2001,     633630,         589.5,           6.2,          79.1,          81.1,         423.1,       3655.1,         607.1,       2634.8,         413.2 
2002,     641482,         565.4,           5.1,          79.7,          76.2,         404.4,       3759.7,         609.2,       2765.3,         385.2 
2003,     648280,         598.0,           6.0,          93.3,          68.8,         429.9,       3761.6,         597.6,       2784.4,         379.6 
2004,     657755,         632.3,           5.6,          84.8,          68.0,         473.9,       3370.9,         573.6,       2456.7,         340.6 
2005,     663253,         632.0,           4.8,          81.1,          81.0,         465.4,       3615.0,         622.8,       2601.0,         391.0 
2006,     670053,         688.0,           5.4,          76.4,          89.5,         516.7,       3578.1,         620.1,       2579.5,         378.5 
2007,     683478,         661.3,           6.3,          79.7,          85.0,         490.3,       3379.2,         546.3,       2476.9,         356.0 
2008,     686293,         652.1,           3.9,          65.1,          94.0,         489.0,       2927.3,         471.7,       2218.4,         237.2 
2009,     698473,         633.4,           3.1,          73.4,          93.6,         463.2,       2940.4,         515.4,       2183.5,         241.5 
2010,     714146,         635.3,           4.3,          74.6,          83.2,         473.2,       2836.8,         434.8,       2175.3,         226.7 
2011,     723860,         610.1,           4.1,          60.2,          79.6,         466.1,       2637.8,         394.0,       2052.1,         191.7 
2012,     731449,         603.2,           4.1,          79.7,          86.1,         433.2,       2739.4,         403.3,       2128.0,         208.1 

Estimated crime in Arizona

Year,Population,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
1960,   1302161,         207.7,           6.0,          16.1,          54.2,         131.4,       2806.0,         685.5,       1782.2,         338.4 
1961,   1391000,         164.5,           6.0,          14.4,          56.5,          87.6,       2969.4,         737.7,       1876.3,         355.4 
1962,   1509000,         173.0,           5.7,          13.1,          56.4,          97.7,       3028.1,         774.9,       1895.6,         357.6 
1963,   1559000,         194.2,           6.0,          14.2,          57.5,         116.4,       3200.4,         830.3,       2002.1,         368.0 
1964,   1581000,         213.0,           5.2,          16.4,          61.2,         130.2,       3432.3,         868.2,       2225.8,         338.3 
1965,   1608000,         192.3,           5.0,          17.8,          55.7,         113.9,       3355.5,         816.5,       2251.7,         287.3 
1966,   1618000,         202.2,           6.1,          18.3,          55.5,         122.4,       3933.6,         931.1,       2630.1,         372.3 
1967,   1634000,         238.2,           5.6,          16.7,          74.9,         141.0,       4599.8,       1137.3,       3055.3,         407.2 
1968,   1670000,         263.6,           6.3,          18.7,          86.7,         151.9,       4610.8,       1167.4,       3022.2,         421.2 
1969,   1693000,         339.2,           6.0,          23.0,          99.9,         210.2,       4885.4,       1302.6,       3144.2,         438.6 
1970,   1772482,         370.3,           9.5,          27.0,         120.2,         213.7,       5543.9,       1493.0,       3549.7,         501.2 
1971,   1849000,         400.6,           6.7,          29.9,         113.3,         250.7,       5540.9,       1435.9,       3654.2,         450.8 
1972,   1945000,         448.9,           7.3,          33.4,         120.8,         287.4,       5484.4,       1615.9,       3438.7,         429.8 
1973,   2058000,         479.9,           8.1,          31.0,         147.3,         293.6,       6224.0,       1958.3,       3720.1,         545.6 
1974,   2153000,         566.7,           9.6,          37.5,         204.2,         315.5,       7654.9,       2534.0,       4518.6,         602.3 
1975,   2224000,         547.8,           8.6,          35.5,         170.0,         333.8,       7793.7,       2529.9,       4747.7,         516.1 
1976,   2270000,         455.3,           7.8,          29.7,         129.9,         287.9,       7431.1,       2366.6,       4642.7,         421.8 
1977,   2296000,         494.2,           9.5,          34.2,         138.2,         312.3,       7253.0,       2346.1,       4467.4,         439.5 
1978,   2354000,         552.1,           9.4,          44.2,         162.9,         335.6,       7051.7,       2082.5,       4504.8,         464.4 
1979,   2450000,         593.0,           8.9,          45.7,         175.7,         362.6,       7264.4,       1996.6,       4774.5,         493.3 
1980,   2715357,         650.9,          10.3,          45.2,         193.6,         401.8,       7519.9,       2155.4,       4891.2,         473.3 
1981,   2793000,         575.8,           8.1,          38.1,         177.6,         352.0,       7038.1,       2064.3,       4563.9,         410.0 
1982,   2860000,         517.0,           8.3,          38.5,         158.6,         311.6,       6614.0,       1883.3,       4360.9,         369.8 
1983,   2963000,         494.2,           7.2,          41.9,         132.4,         312.7,       5897.4,       1668.6,       3871.8,         357.0 
1984,   3053000,         516.1,           7.8,          43.1,         131.1,         334.1,       5983.3,       1714.0,       3884.8,         384.5 
1985,   3187000,         602.5,           8.0,          45.7,         146.5,         402.3,       6513.7,       1869.6,       4258.6,         385.5 
1986,   3317000,         658.3,           9.3,          43.0,         169.2,         436.8,       6663.1,       1907.7,       4336.6,         418.8 
1987,   3386000,         612.6,           7.5,          41.2,         138.4,         425.5,       6576.0,       1626.1,       4527.3,         422.6 
1988,   3466000,         610.1,           8.5,          38.8,         137.0,         425.8,       6861.2,       1580.3,       4821.7,         459.1 
1989,   3556000,         599.6,           6.7,          36.2,         139.0,         417.7,       7460.2,       1667.2,       5106.1,         686.9 
1990,   3665228,         652.4,           7.7,          40.9,         160.9,         442.8,       7236.4,       1669.9,       4703.0,         863.5 
1991,   3750000,         670.7,           7.8,          42.4,         165.7,         454.8,       6734.9,       1607.5,       4266.3,         861.1 
1992,   3832000,         670.8,           8.1,          43.0,         153.1,         466.6,       6357.8,       1411.7,       4124.6,         821.5 
1993,   3936000,         715.0,           8.6,          37.8,         162.9,         505.7,       6716.7,       1465.5,       4387.4,         863.8 
1994,   4075000,         703.1,          10.5,          36.0,         162.0,         494.7,       7221.4,       1476.2,       4678.5,       1066.7 
1995,   4218000,         713.5,          10.4,          33.6,         173.8,         495.7,       7500.1,       1416.8,       4925.6,       1157.7 
1996,   4428000,         631.5,           8.5,          31.2,         167.8,         424.0,       6435.5,       1256.3,       4252.5,         926.7 
1997,   4555000,         623.7,           8.2,          32.8,         165.7,         417.1,       6571.3,       1318.9,       4282.0,         970.4 
1998,   4669000,         577.9,           8.1,          31.1,         165.2,         373.6,       5997.0,       1209.5,       3922.4,         865.1 
1999,   4778332,         551.1,           8.0,          28.9,         152.5,         361.6,       5345.0,       1034.3,       3510.2,         800.4 
2000,   5130632,         531.7,           7.0,          30.7,         146.3,         347.7,       5297.8,       1011.6,       3444.1,         842.1 
2001,   5306966,         540.3,           7.5,          28.6,         167.1,         337.1,       5537.5,       1033.0,       3520.8,         983.7 
2002,   5441125,         554.5,           7.1,          29.6,         147.0,         370.8,       5849.8,       1085.9,       3704.0,       1059.9 
2003,   5579222,         513.3,           7.9,          33.3,         136.6,         335.6,       5634.0,       1050.6,       3561.9,       1021.6 
2004,   5739879,         504.4,           7.2,          33.0,         134.5,         329.6,       5073.3,         991.0,       3118.7,         963.5 
2005,   5953007,         512.0,           7.5,          33.7,         144.1,         326.7,       4827.0,         946.2,       2958.0,         922.0 
2006,   6166318,         542.6,           8.6,          39.7,         153.9,         340.3,       4774.1,         963.6,       2891.9,         918.7 
2007,   6338755,         518.0,           8.6,          37.1,         154.0,         318.2,       4532.6,         946.4,       2793.5,         792.6 
2008,   6500180,         485.6,           7.1,          33.8,         150.9,         293.8,       4102.2,         901.6,       2607.0,         593.6 
2009,   6595778,         426.5,           5.8,          34.6,         124.3,         261.8,       3589.0,         823.4,       2364.8,         400.8 
2010,   6413158,         413.6,           6.4,          34.2,         108.4,         264.7,       3536.5,         794.2,       2403.4,         338.9 
2011,   6467315,         414.2,           6.1,          38.6,         110.5,         259.0,       3554.7,         845.7,       2402.9,         306.2 
2012,   6553255,         428.9,           5.5,          34.7,         112.7,         276.0,       3539.2,         807.8,       2439.1,         292.3 

Estimated crime in Arkansas

Year,Population,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
1960,   1786272,         107.7,           8.5,           8.9,          24.8,          65.5,         926.4,         302.2,         573.8,          50.3 
1961,   1797000,         100.7,           9.1,           7.2,          24.8,          59.5,         936.9,         308.1,         568.2,          60.6 
1962,   1823000,          91.4,           7.9,           6.8,          21.9,          54.8,         998.3,         311.7,         612.7,          73.9 
1963,   1858000,         107.2,           7.4,           6.1,          25.1,          68.6,       1073.7,         327.6,         662.8,          83.3 
1964,   1933000,         136.6,           7.6,           8.1,          29.2,          91.7,       1222.6,         369.1,         756.4,          97.1 
1965,   1960000,         135.8,           5.9,          10.4,          23.7,          95.9,       1138.4,         323.7,         727.2,          87.5 
1966,   1955000,         162.9,           7.1,           9.8,          29.4,         116.6,       1219.9,         360.3,         774.4,          85.2 
1967,   1968000,         219.5,           8.8,          14.2,          35.2,         161.3,       1408.9,         443.9,         879.1,          86.0 
1968,   2012000,         216.7,           8.1,          17.3,          39.6,         151.7,       1741.8,         569.7,       1068.9,         103.2 
1969,   1995000,         220.1,           9.9,          17.4,          44.4,         148.4,       1968.5,         651.1,       1206.5,         110.9 
1970,   1923295,         222.3,          10.1,          17.1,          45.6,         149.5,       2198.8,         759.4,       1320.0,         119.4 
1971,   1944000,         240.7,          10.5,          17.1,          48.7,         164.5,       2087.5,         720.9,       1243.5,         123.1 
1972,   1978000,         244.7,          10.4,          17.3,          54.8,         162.2,       2107.7,         735.1,       1258.4,         114.2 
1973,   2037000,         289.9,           8.8,          19.5,          71.5,         190.0,       2466.6,         888.0,       1433.7,         144.9 
1974,   2062000,         316.2,          11.2,          23.9,          80.7,         200.5,       2984.4,       1075.2,       1745.3,         163.9 
1975,   2116000,         348.3,          10.1,          25.9,          87.6,         224.7,       3191.9,       1077.1,       1947.0,         167.8 
1976,   2109000,         303.9,          10.1,          24.2,          76.7,         192.9,       3102.8,         937.5,       2013.9,         151.4 
1977,   2144000,         322.9,           8.8,          27.6,          83.2,         203.4,       3018.1,         972.6,       1862.1,         183.4 
1978,   2186000,         344.1,           9.1,          23.1,          80.0,         231.9,       3117.6,         967.1,       1950.9,         199.6 
1979,   2180000,         366.2,           9.1,          27.3,          74.6,         255.3,       3254.5,         984.3,       2076.5,         193.8 
1980,   2284037,         335.2,           9.2,          26.7,          80.9,         218.4,       3475.9,       1119.0,       2169.8,         187.1 
1981,   2294000,         310.3,           9.1,          25.2,          77.4,         198.6,       3486.1,       1078.1,       2221.4,         186.6 
1982,   2291000,         324.7,           8.2,          27.1,          78.8,         210.6,       3546.9,       1071.5,       2289.4,         186.0 
1983,   2328000,         297.7,           7.6,          25.2,          69.3,         195.5,       3202.9,         961.3,       2067.9,         173.7 
1984,   2349000,         321.4,           7.5,          29.7,          67.6,         216.6,       3046.1,         885.9,       1992.6,         167.6 
1985,   2359000,         347.6,           7.9,          29.1,          68.5,         242.0,       3237.5,         941.4,       2117.7,         178.4 
1986,   2372000,         394.8,           8.1,          28.9,          79.7,         278.2,       3529.9,       1029.9,       2305.1,         194.9 
1987,   2388000,         412.0,           7.6,          32.6,          79.1,         292.6,       3833.2,       1078.0,       2548.7,         206.5 
1988,   2422000,         422.7,           8.7,          32.2,          84.1,         297.6,       3796.9,       1091.8,       2492.3,         212.9 
1989,   2406000,         473.7,           8.4,          38.4,         110.6,         316.3,       4082.0,       1194.4,       2621.9,         265.6 
1990,   2350725,         532.2,          10.3,          43.3,         113.2,         365.4,       4334.7,       1210.9,       2834.4,         289.4 
1991,   2372000,         593.3,          11.1,          44.6,         135.6,         401.9,       4581.7,       1226.5,       3013.8,         341.4 
1992,   2399000,         576.5,          10.8,          41.3,         125.5,         399.0,       4185.2,       1092.7,       2763.2,         329.3 
1993,   2424000,         593.3,          10.2,          42.4,         124.9,         415.8,       4217.5,       1099.3,       2795.7,         322.5 
1994,   2453000,         595.1,          12.0,          41.9,         128.7,         412.5,       4203.6,       1097.1,       2791.6,         315.0 
1995,   2484000,         553.2,          10.4,          37.2,         125.7,         379.8,       4137.7,         996.9,       2815.4,         325.4 
1996,   2510000,         524.3,           8.7,          41.7,         114.1,         359.8,       4174.9,         953.2,       2908.8,         312.9 
1997,   2523000,         526.9,           9.9,          43.5,         111.5,         361.9,       4191.8,       1013.4,       2863.8,         314.6 
1998,   2538000,         490.2,           7.9,          35.2,          96.2,         350.9,       3793.2,         928.3,       2581.8,         283.2 
1999,   2551373,         425.2,           5.6,          27.8,          79.3,         312.4,       3617.0,         850.2,       2505.6,         261.2 
2000,   2673400,         445.3,           6.3,          31.7,          74.8,         332.4,       3670.0,         802.1,       2608.7,         259.3 
2001,   2694698,         452.4,           5.5,          33.1,          80.9,         332.8,       3677.8,         823.7,       2582.5,         271.6 
2002,   2706268,         425.0,           5.2,          27.9,          93.3,         298.6,       3738.4,         858.3,       2628.3,         251.7 
2003,   2727774,         456.4,           6.6,          33.4,          81.6,         334.7,       3632.4,         917.1,       2495.1,         220.2 
2004,   2750000,         502.3,           6.4,          43.0,          86.3,         366.7,       4033.1,       1096.4,       2699.7,         237.0 
2005,   2775708,         528.0,           6.8,          43.3,          91.2,         387.2,       4068.0,       1085.1,       2720.0,         262.0 
2006,   2810872,         552.8,           7.3,          47.1,          97.8,         400.6,       3985.4,       1133.6,       2584.5,         267.4 
2007,   2834797,         537.1,           7.0,          45.6,         109.5,         374.9,       3955.5,       1130.1,       2578.5,         246.9 
2008,   2855390,         513.0,           5.8,          51.2,          97.3,         358.8,       3865.0,       1187.6,       2448.2,         229.1 
2009,   2889450,         515.8,           6.2,          47.7,          89.2,         372.8,       3775.0,       1202.8,       2361.3,         211.0 
2010,   2921588,         503.5,           4.6,          45.2,          81.1,         372.6,       3553.5,       1111.1,       2252.1,         190.3 
2011,   2938582,         482.3,           5.4,          41.9,          80.2,         354.8,       3757.9,       1157.6,       2404.1,         196.3 
2012,   2949131,         469.1,           5.9,          42.3,          78.7,         342.3,       3660.1,       1081.3,       2384.7,         194.1 

Estimated crime in California

Year,Population,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
1960,  15717204,         239.0,           3.9,          18.2,          97.3,         119.6,       3235.4,         910.5,       1984.8,         340.1 
1961,  16397000,         232.7,           3.7,          18.5,          90.5,         120.0,       3177.5,         894.2,       1950.6,         332.7 
1962,  16970000,         234.8,           3.9,          17.4,          91.9,         121.7,       3326.2,         934.1,       2052.9,         339.2 
1963,  17590000,         241.2,           3.8,          17.5,          93.6,         126.3,       3545.8,         998.9,       2184.7,         362.2 
1964,  18084000,         265.6,           4.1,          20.0,         103.2,         138.2,       3874.3,       1088.7,       2366.5,         419.1 
1965,  18602000,         282.2,           4.7,          21.2,         113.3,         142.9,       4037.2,       1209.6,       2388.0,         439.6 
1966,  18918000,         305.1,           4.6,          23.4,         118.0,         159.1,       4244.3,       1277.4,       2506.2,         460.7 
1967,  19153000,         352.1,           5.4,          25.0,         149.0,         172.7,       4703.0,       1446.0,       2748.8,         508.1 
1968,  19221000,         422.9,           6.0,          29.9,         192.5,         194.6,       5298.2,       1644.5,       3032.3,         621.4 
1969,  19443000,         462.3,           7.1,          36.3,         201.8,         217.0,       5637.4,       1676.1,       3282.7,         678.6 
1970,  19953134,         474.8,           6.9,          35.1,         206.9,         225.9,       5864.3,       1753.0,       3422.1,         689.2 
1971,  20223000,         518.6,           8.1,          36.1,         235.5,         238.9,       6171.5,       1939.8,       3517.9,         713.9 
1972,  20468000,         540.7,           8.8,          39.7,         238.6,         253.7,       5872.4,       1949.2,       3242.0,         681.3 
1973,  20601000,         565.8,           9.0,          40.6,         240.4,         275.8,       5739.1,       1979.6,       3123.6,         635.9 
1974,  20907000,         610.6,           9.5,          40.6,         252.7,         307.8,       6236.2,       2072.0,       3525.5,         638.8 
1975,  21185000,         655.4,          10.4,          41.6,         282.4,         321.0,       6549.2,       2217.3,       3703.7,         628.2 
1976,  21520000,         669.3,          10.3,          44.7,         275.6,         338.7,       6564.7,       2174.6,       3745.8,         644.3 
1977,  21896000,         706.0,          11.5,          49.4,         287.0,         358.0,       6302.7,       2139.4,       3499.8,         663.5 
1978,  22294000,         742.9,          11.7,          50.8,         306.1,         374.4,       6373.3,       2193.3,       3488.8,         691.3 
1979,  22696000,         811.1,          13.0,          53.9,         333.8,         410.3,       6657.7,       2186.8,       3732.6,         738.3 
1980,  23532680,         893.6,          14.5,          58.2,         384.2,         436.7,       6939.5,       2316.5,       3880.0,         742.9 
1981,  24159000,         863.0,          13.0,          56.2,         388.2,         405.6,       6727.5,       2238.5,       3816.1,         672.9 
1982,  24724000,         814.7,          11.2,          50.7,         372.1,         380.7,       6470.7,       2020.2,       3785.1,         665.5 
1983,  25174000,         772.6,          10.5,          48.0,         340.9,         373.1,       5904.9,       1829.1,       3444.5,         631.2 
1984,  25622000,         763.4,          10.6,          45.7,         327.5,         379.5,       5705.0,       1729.3,       3346.1,         629.6 
1985,  26365000,         765.3,          10.5,          43.3,         327.7,         383.8,       5752.7,       1701.1,       3379.4,         672.2 
